line,status,skipped,licensed,access_franchise,access_property,access_product_line,release_year,wave,item_name,normalized_franchise,normalized_property,normalized_product_line,normalized_item
2016,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Bonus 2 Pack: Space Hoppin' Leo/Foot Elite Guard,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Bonus 2 Pack: Space Hoppin' Leo/Foot Elite Guard
2017,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Bonus 2 Pack: Turtle Titan Mike/Foot Fire Mystic,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Bonus 2 Pack: Turtle Titan Mike/Foot Fire Mystic
2018,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Combat Warriors Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warriors Don
2019,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Combat Warriors Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warriors Leo
2020,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Combat Warriors Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warriors Mike
2021,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Combat Warriors Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warriors Raph
2022,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Combat Warriors Shredder,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warriors Shredder
2023,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Fuedal Shredder,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Fuedal Shredder
2024,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Gen,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Gen
2025,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,General Blanque,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,General Blanque
2026,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Gold Ninja Knights (4 Pack),Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Gold Ninja Knights (4 Pack)
2027,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Hamato Yoshi,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Hamato Yoshi
2028,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Monster Trapper Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Monster Trapper Donatello
2029,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Monster Trapper Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Monster Trapper Leonardo
2030,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Monster Trapper Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Monster Trapper Michael Angelo
2031,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Monster Trapper Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Monster Trapper Raphael
2032,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Mystic Fury Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Mystic Fury Don
2033,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Mystic Fury Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Mystic Fury Leo
2034,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Mystic Fury Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Mystic Fury Mike
2035,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Mystic Fury Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Mystic Fury Raph
2036,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Ninja Action Foot Soldier,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Ninja Action Foot Soldier
2037,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Ninja Action Shredder,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Ninja Action Shredder
2038,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Ninja Action Splinter,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Ninja Action Splinter
2039,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Ripped Up Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Ripped Up Don
2040,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Ripped Up Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Ripped Up Leo
2041,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Ripped Up Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Ripped Up Mike
2042,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Ripped Up Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Ripped Up Raph
2043,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Robo Hunter Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Robo Hunter Don
2044,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Robo Hunter Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Robo Hunter Leo
2045,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Robo Hunter Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Robo Hunter Mike
2046,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Robo Hunter Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Robo Hunter Raph
2047,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Walkin' Wind Up Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Walkin' Wind Up Don
2048,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Walkin' Wind Up Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Walkin' Wind Up Leo
2049,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Walkin' Wind Up Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Walkin' Wind Up Mike
2050,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 7,Walkin' Wind Up Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Walkin' Wind Up Raph
2051,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Bad Boy Moto-Psycho,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Bad Boy Moto-Psycho
2052,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Bandana FX Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Bandana FX Don
2053,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Bandana FX Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Bandana FX Leo
2054,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Bandana FX Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Bandana FX Mike
2055,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Bandana FX Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Bandana FX Raph
2056,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Combat Cruiser Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Cruiser Don
2057,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Combat Cruiser Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Cruiser Leo
2058,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Combat Cruiser Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Cruiser Mike
2059,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Combat Cruiser Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Cruiser Raph
2060,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Combat Warrior Gear Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warrior Gear Don
2061,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Combat Warrior Gear Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warrior Gear Leo
2062,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Combat Warrior Gear Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warrior Gear Mike
2063,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Combat Warrior Gear Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Combat Warrior Gear Raph
2064,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Don's Bow Blaster,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Don's Bow Blaster
2065,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Electronic Stealth FX Bow Staff,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Electronic Stealth FX Bow Staff
2066,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Electronic Stealth FX Katanas,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Electronic Stealth FX Katanas
2067,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Electronic Stealth FX Nunchakus,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Electronic Stealth FX Nunchakus
2068,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Electronic Stealth FX Sais,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Electronic Stealth FX Sais
2069,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Hydro Blade,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Hydro Blade
2070,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Karai,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Karai
2071,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Leo's Katana Thrower,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Leo's Katana Thrower
2072,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,M.E.C.H. Wrekkers Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,M.E.C.H. Wrekkers Don
2073,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,M.E.C.H. Wrekkers Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,M.E.C.H. Wrekkers Leo
2074,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,M.E.C.H. Wrekkers Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,M.E.C.H. Wrekkers Mike
2075,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,M.E.C.H. Wrekkers Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,M.E.C.H. Wrekkers Raph
2076,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,M.E.S.S. Donatello,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,M.E.S.S. Donatello
2077,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,M.E.S.S. Leonardo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,M.E.S.S. Leonardo
2078,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,M.E.S.S. Michael Angelo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,M.E.S.S. Michael Angelo
2079,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,M.E.S.S. Raphael,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,M.E.S.S. Raphael
2080,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Mike's Nunchaku Chucker,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Mike's Nunchaku Chucker
2081,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Minnetonka Mutant,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Minnetonka Mutant
2082,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Mutant Copter,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Mutant Copter
2083,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Don,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Don
2084,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Leo,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Leo
2085,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Mike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Mike
2086,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Pterodon,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Pterodon
2087,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Raph,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Raph
2088,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Raptor,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Raptor
2089,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Savanti Romero,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Savanti Romero
2090,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Splinter,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Splinter
2091,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol Triceratops,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol Triceratops
2092,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol: Allosaurus,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol: Allosaurus
2093,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol: Dino Bike,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol: Dino Bike
2094,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol: Dino Capture Vehicle,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol: Dino Capture Vehicle
2095,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol: Tricera-Tank,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol: Tricera-Tank
2096,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Paleo Patrol: Triceratops,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Paleo Patrol: Triceratops
2097,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Planet Racers Space Cycle,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Planet Racers Space Cycle
2098,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Raphael vs. The Yeti,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Raphael vs. The Yeti
2099,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,Raph's Sai Slinger,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,Raph's Sai Slinger
2100,skipped_replaced_or_intentional,True,False,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,TMNT 2003,2005,Wave 8,S.W.A.T. Assault Pack,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (2003),TMNT 2003,S.W.A.T. Assault Pack
